30,406009001,2,直流输出电压过高告警,1,58,1,2,-0.5,406111001,3,0,0,0,0,直流输出电压过高告警,正常
31,406012001,2,监控模块故障告警,1,1,1,3,0,406012001,2,180,20,0,0,监控模块故障告警,正常
32,406014001,2,交流输入A相电压过高告警,1,265,1,4,-9,406101001,3,0,0,0,0,交流输入A相电压过高告警,正常
33,406014002,2,交流输入B相电压过高告警,1,265,1,4,-9,406102001,3,0,0,0,0,交流输入B相电压过高告警,正常
34,406014003,2,交流输入C相电压过高告警,1,265,1,4,-9,406103001,3,0,0,0,0,交流输入C相电压过高告警,正常
35,406015001,2,交流输入A相电压过低告警,1,175,0,4,9,406101001,3,0,0,0,0,交流输入A相电压过低告警,正常
36,406015002,2,交流输入B相电压过低告警,0,175,0,4,9,406102001,3,0,0,0,0,交流输入B相电压过低告警,正常
37,406015003,2,交流输入C相电压过低告警,0,175,0,4,9,406103001,3,0,0,0,0,交流输入C相电压过低告警,正常
38,406016001,2,交流输入1停电告警,1,1,1,2,0,406016001,2,120,20,0,1,交流输入1停电告警,正常
39,406016002,2,交流输入2停电告警,1,1,1,2,0,406016002,2,120,20,0,1,交流输入2停电告警,正常
40,406017001,2,交流输入A相缺相告警,1,1,1,3,0,406017001,2,180,20,0,0,交流输入A相缺相告警,正常
41,406017002,2,交流输入B相缺相告警,1,1,1,3,0,406017002,2,180,20,0,0,交流输入B相缺相告警,正常
42,406017003,2,交流输入C相缺相告警,1,1,1,3,0,406017003,2,180,20,0,0,交流输入C相缺相告警,正常
43,406018001,2,交流输入1频率过高告警,1,55,1,4,-2,406110001,3,0,0,0,0,交流输入频率过高告警,正常
44,406019001,2,交流输入1频率过低告警,0,45,0,4,2,406110001,3,0,0,0,0,交流输入频率过低告警,正常
45,406020001,2,市电切换失败故障告警,1,1,1,2,0,406020001,2,120,20,0,0,市电切换失败故障告警,正常
46,406021001,2,防雷器空开断开告警,1,1,1,4,0,406021001,2,240,20,0,0,防雷器空开断开告警,正常
47,406022001,2,防雷器故障告警,1,1,1,4,0,406022001,2,240,20,1800,0,防雷器故障告警,正常
48,406024001,2,整流模块1故障告警,1,1,1,3,0,406024001,2,180,20,1800,0,整流模块1故障告警,正常
49,406024002,2,整流模块2故障告警,1,1,1,3,0,406024002,2,180,20,0,0,整流模块2故障告警,正常
50,406024003,2,整流模块3故障告警,1,1,1,3,0,406024003,2,180,20,0,0,整流模块3故障告警,正常
51,406024004,2,整流模块4故障告警,1,1,1,3,0,406024004,2,180,20,0,0,整流模块4故障告警,正常
52,406024005,2,整流模块5故障告警,1,1,1,3,0,406024005,2,180,20,0,0,整流模块5故障告警,正常
53,406024006,2,整流模块6故障告警,1,1,1,3,0,406024006,2,180,20,0,0,整流模块6故障告警,正常
54,406024007,2,整流模块7故障告警,1,1,1,3,0,406024007,2,180,20,0,0,整流模块7故障告警,正常
55,406024008,2,整流模块8故障告警,1,1,1,3,0,406024008,2,180,20,0,0,整流模块8故障告警,正常
56,406024009,2,整流模块9故障告警,1,1,1,3,0,406024009,2,180,20,0,0,整流模块9故障告警,正常
57,406024010,2,整流模块10故障告警,1,1,1,3,0,406024010,2,180,20,0,0,整流模块10故障告警,正常
58,406024011,2,整流模块11故障告警,1,1,1,3,0,406024011,2,180,20,0,0,整流模块11故障告警,正常
59,406024012,2,整流模块12故障告警,1,1,1,3,0,406024012,2,180,20,0,0,整流模块12故障告警,正常
60,406025001,2,整流模块1风扇告警,1,1,1,3,0,406025001,2,180,20,0,0,整流模块1风扇告警,正常
61,406025002,2,整流模块2风扇告警,1,1,1,3,0,406025002,2,180,20,0,0,整流模块2风扇告警,正常
62,406025003,2,整流模块3风扇告警,1,1,1,3,0,406025003,2,180,20,0,0,整流模块3风扇告警,正常
63,406025004,2,整流模块4风扇告警,1,1,1,3,0,406025004,2,180,20,0,0,整流模块4风扇告警,正常
64,406025005,2,整流模块5风扇告警,1,1,1,3,0,406025005,2,180,20,0,0,整流模块5风扇告警,正常
65,406025006,2,整流模块6风扇告警,1,1,1,3,0,406025006,2,180,20,0,0,整流模块6风扇告警,正常
66,406025007,2,整流模块7风扇告警,1,1,1,3,0,406025007,2,180,20,0,0,整流模块7风扇告警,正常
67,406025008,2,整流模块8风扇告警,1,1,1,3,0,406025008,2,180,20,0,0,整流模块8风扇告警,正常
68,406025009,2,整流模块9风扇告警,1,1,1,3,0,406025009,2,180,20,0,0,整流模块9风扇告警,正常
69,406025010,2,整流模块10风扇告警,1,1,1,3,0,406025010,2,180,20,0,0,整流模块10风扇告警,正常
70,406025011,2,整流模块11风扇告警,1,1,1,3,0,406025011,2,180,20,0,0,整流模块11风扇告警,正常
71,406025012,2,整流模块12风扇告警,1,1,1,3,0,406025012,2,180,20,0,0,整流模块12风扇告警,正常
72,406026001,2,整流模块1过压关机告警,1,1,1,3,0,406026001,2,180,20,0,0,整流模块1过压关机告警,正常
73,406026002,2,整流模块2过压关机告警,1,1,1,3,0,406026002,2,180,20,0,0,整流模块2过压关机告警,正常
74,406026003,2,整流模块3过压关机告警,1,1,1,3,0,406026003,2,180,20,0,0,整流模块3过压关机告警,正常
75,406026004,2,整流模块4过压关机告警,1,1,1,3,0,406026004,2,180,20,0,0,整流模块4过压关机告警,正常
76,406026005,2,整流模块5过压关机告警,1,1,1,3,0,406026005,2,180,20,0,0,整流模块5过压关机告警,正常
77,406026006,2,整流模块6过压关机告警,1,1,1,3,0,406026006,2,180,20,0,0,整流模块6过压关机告警,正常
78,406026007,2,整流模块7过压关机告警,1,1,1,3,0,406026007,2,180,20,0,0,整流模块7过压关机告警,正常
79,406026008,2,整流模块8过压关机告警,1,1,1,3,0,406026008,2,180,20,0,0,整流模块8过压关机告警,正常
80,406026009,2,整流模块9过压关机告警,1,1,1,3,0,406026009,2,180,20,0,0,整流模块9过压关机告警,正常
81,406026010,2,整流模块10过压关机告警,1,1,1,3,0,406026010,2,180,20,0,0,整流模块10过压关机告警,正常
82,406026011,2,整流模块11过压关机告警,1,1,1,3,0,406026011,2,180,20,0,0,整流模块11过压关机告警,正常
83,406026012,2,整流模块12过压关机告警,1,1,1,3,0,406026012,2,180,20,0,0,整流模块12过压关机告警,正常
84,406027001,2,整流模块1温度过高告警,1,1,1,4,0,406027001,2,240,20,0,0,整流模块1温度过高告警,正常
85,406027002,2,整流模块2温度过高告警,1,1,1,4,0,406027002,2,240,20,0,0,整流模块2温度过高告警,正常
86,406027003,2,整流模块3温度过高告警,1,1,1,4,0,406027003,2,240,20,0,0,整流模块3温度过高告警,正常
87,406027004,2,整流模块4温度过高告警,1,1,1,4,0,406027004,2,240,20,0,0,整流模块4温度过高告警,正常
88,406027005,2,整流模块5温度过高告警,1,1,1,4,0,406027005,2,240,20,0,0,整流模块5温度过高告警,正常
89,406027006,2,整流模块6温度过高告警,1,1,1,4,0,406027006,2,240,20,0,0,整流模块6温度过高告警,正常
90,406027007,2,整流模块7温度过高告警,1,1,1,4,0,406027007,2,240,20,0,0,整流模块7温度过高告警,正常
91,406027008,2,整流模块8温度过高告警,1,1,1,4,0,406027008,2,240,20,0,0,整流模块8温度过高告警,正常
92,406027009,2,整流模块9温度过高告警,1,1,1,4,0,406027009,2,240,20,0,0,整流模块9温度过高告警,正常
93,406027010,2,整流模块10温度过高告警,1,1,1,4,0,406027010,2,240,20,0,0,整流模块10温度过高告警,正常
94,406027011,2,整流模块11温度过高告警,1,1,1,4,0,406027011,2,240,20,0,0,整流模块11温度过高告警,正常
95,406027012,2,整流模块12温度过高告警,1,1,1,4,0,406027012,2,240,20,0,0,整流模块12温度过高告警,正常
96,406028001,2,整流模块1通信状态告警,1,1,1,3,0,406028001,2,180,20,0,0,整流模块1通信状态告警,正常
97,406028002,2,整流模块2通信状态告警,1,1,1,3,0,406028002,2,180,20,0,0,整流模块2通信状态告警,正常
98,406028003,2,整流模块3通信状态告警,1,1,1,3,0,406028003,2,180,20,0,0,整流模块3通信状态告警,正常
99,406028004,2,整流模块4通信状态告警,1,1,1,3,0,406028004,2,180,20,0,0,整流模块4通信状态告警,正常
100,406028005,2,整流模块5通信状态告警,1,1,1,3,0,406028005,2,180,20,0,0,整流模块5通信状态告警,正常
101,406028006,2,整流模块6通信状态告警,1,1,1,3,0,406028006,2,180,20,0,0,整流模块6通信状态告警,正常
102,406028007,2,整流模块7通信状态告警,1,1,1,3,0,406028007,2,180,20,0,0,整流模块7通信状态告警,正常
103,406028008,2,整流模块8通信状态告警,1,1,1,3,0,406028008,2,180,20,0,0,整流模块8通信状态告警,正常
104,406028009,2,整流模块9通信状态告警,1,1,1,3,0,406028009,2,180,20,0,0,整流模块9通信状态告警,正常
105,406028010,2,整流模块10通信状态告警,1,1,1,3,0,406028010,2,180,20,0,0,整流模块10通信状态告警,正常
106,406028011,2,整流模块11通信状态告警,1,1,1,3,0,406028011,2,180,20,0,0,整流模块11通信状态告警,正常
107,406028012,2,整流模块12通信状态告警,1,1,1,3,0,406028012,2,180,20,0,0,整流模块12通信状态告警,正常
108,406030001,2,一级低压脱离告警,1,1,1,2,0,406030001,2,120,20,0,1,一级低压脱离告警,正常
109,406031001,2,二级低压脱离告警,1,1,1,1,0,406031001,2,20,20,0,1,二级低压脱离告警,正常
110,406032001,2,第1路直流输出分路断开告警,1,1,1,2,0,406032001,2,120,20,0,0,第1路直流输出分路断开告警,正常
111,406032002,2,第2路直流输出分路断开告警,1,1,1,2,0,406032002,2,120,20,0,0,第2路直流输出分路断开告警,正常
112,406033001,2,电池组实际总容量,0,150,0,2,0,406129001,3,120,20,0,0,电池组实际总容量告警,正常
113,406034001,2,电池组剩余容量百分比,1,1,1,4,0,406034001,2,120,20,0,0,电池组剩余容量百分比告警,正常
