33,406014002,2,交流输入B相压过高告警,0,0,1800,0,1,
34,406014003,2,交流输入C相电压过高告警,0,0,1800,0,1,
35,406015001,2,交流输入A相压过低告警,0,0,1800,0,1,
36,406015002,2,交流输入B相压过低告警,0,0,1800,0,1,
37,406015003,2,交流输入C相电压过低告警,0,0,1800,0,1,
38,406016001,2,交流输入1停电告警,0,0,1800,1,1,
39,406016002,2,交流输入2停电告警,0,0,1800,1,1,
40,406017001,2,交流输入A相缺相告警,0,0,1800,0,1,
41,406017002,2,交流输入B相缺相告警,0,0,1800,0,1,
42,406017003,2,交流输入C相缺相告警,0,0,1800,0,1,
43,406018001,2,交流输入频率过高告警,0,0,1800,0,1,
44,406019001,2,交流输入频率过低告警,0,0,1800,0,1,
45,406020001,2,市电切换失败故障告警,0,0,1800,0,1,
46,406021001,2,防雷器空开断开告警,0,0,1800,0,1,
47,406022001,2,防雷器故障告警,0,0,1800,0,1,
48,406024001,2,整流模块1故障告警,0,0,1800,0,1,
49,406024002,2,整流模块2故障告警,0,0,1800,0,1,
50,406024003,2,整流模块3故障告警,0,0,1800,0,1,
51,406024004,2,整流模块4故障告警,0,0,1800,0,1,
52,406024005,2,整流模块5故障告警,0,0,1800,0,1,
53,406024006,2,整流模块6故障告警,0,0,1800,0,1,
54,406024007,2,整流模块7故障告警,0,0,1800,0,1,
55,406024008,2,整流模块8故障告警,0,0,1800,0,1,
56,406024009,2,整流模块9故障告警,0,0,1800,0,1,
57,406024010,2,整流模块10故障告警,0,0,1800,0,1,
58,406024011,2,整流模块11故障告警,0,0,1800,0,1,
59,406024012,2,整流模块12故障告警,0,0,1800,0,1,
60,406025001,2,整流模块1风扇告警,0,0,1800,0,1,
61,406025002,2,整流模块2风扇告警,0,0,1800,0,1,
62,406025003,2,整流模块3风扇告警,0,0,1800,0,1,
63,406025004,2,整流模块4风扇告警,0,0,1800,0,1,
64,406025005,2,整流模块5风扇告警,0,0,1800,0,1,
65,406025006,2,整流模块6风扇告警,0,0,1800,0,1,
66,406025007,2,整流模块7风扇告警,0,0,1800,0,1,
67,406025008,2,整流模块8风扇告警,0,0,1800,0,1,
68,406025009,2,整流模块9风扇告警,0,0,1800,0,1,
69,406025010,2,整流模块10风扇告警,0,0,1800,0,1,
70,406025011,2,整流模块11风扇告警,0,0,1800,0,1,
71,406025012,2,整流模块12风扇告警,0,0,1800,0,1,
72,406026001,2,整流模块1过压关机告警,0,0,1800,0,1,
73,406026002,2,整流模块2过压关机告警,0,0,1800,0,1,
74,406026003,2,整流模块3过压关机告警,0,0,1800,0,1,
75,406026004,2,整流模块4过压关机告警,0,0,1800,0,1,
76,406026005,2,整流模块5过压关机告警,0,0,1800,0,1,
77,406026006,2,整流模块6过压关机告警,0,0,1800,0,1,
78,406026007,2,整流模块7过压关机告警,0,0,1800,0,1,
79,406026008,2,整流模块8过压关机告警,0,0,1800,0,1,
80,406026009,2,整流模块9过压关机告警,0,0,1800,0,1,
81,406026010,2,整流模块10过压关机告警,0,0,1800,0,1,
82,406026011,2,整流模块11过压关机告警,0,0,1800,0,1,
83,406026012,2,整流模块12过压关机告警,0,0,1800,0,1,
84,406027001,2,整流模块1温度过高告警,0,0,1800,0,1,
85,406027002,2,整流模块2温度过高告警,0,0,1800,0,1,
86,406027003,2,整流模块3温度过高告警,0,0,1800,0,1,
87,406027004,2,整流模块4温度过高告警,0,0,1800,0,1,
88,406027005,2,整流模块5温度过高告警,0,0,1800,0,1,
89,406027006,2,整流模块6温度过高告警,0,0,1800,0,1,
90,406027007,2,整流模块7温度过高告警,0,0,1800,0,1,
91,406027008,2,整流模块8温度过高告警,0,0,1800,0,1,
92,406027009,2,整流模块9温度过高告警,0,0,1800,0,1,
93,406027010,2,整流模块10温度过高告警,0,0,1800,0,1,
94,406027011,2,整流模块11温度过高告警,0,0,1800,0,1,
95,406027012,2,整流模块12温度过高告警,0,0,1800,0,1,
96,406028001,2,整流模块1通信状态告警,0,0,1800,0,1,
97,406028002,2,整流模块2通信状态告警,0,0,1800,0,1,
98,406028003,2,整流模块3通信状态告警,0,0,1800,0,1,
99,406028004,2,整流模块4通信状态告警,0,0,1800,0,1,
100,406028005,2,整流模块5通信状态告警,0,0,1800,0,1,
101,406028006,2,整流模块6通信状态告警,0,0,1800,0,1,
102,406028007,2,整流模块7通信状态告警,0,0,1800,0,1,
103,406028008,2,整流模块8通信状态告警,0,0,1800,0,1,
104,406028009,2,整流模块9通信状态告警,0,0,1800,0,1,
105,406028010,2,整流模块10通信状态告警,0,0,1800,0,1,
106,406028011,2,整流模块11通信状态告警,0,0,1800,0,1,
107,406028012,2,整流模块12通信状态告警,0,0,1800,0,1,
108,406030001,2,一级低压脱离告警,0,0,1800,1,1,
109,406031001,2,二级低压脱离告警,0,0,1800,1,1,
110,406032001,2,第1路直流输出分路断开告警,0,0,1800,0,1,
111,406032002,2,第2路直流输出分路断开告警,0,0,1800,0,1,
112,406033001,2,电池组实际总容量,0,0,1800,0,1,
113,406034001,2,电池组剩余容量百分比,0,0,1800,0,1,
114,406202001,4,均充控制,0,0,0,0,1,
115,406206001,4,是否允许自动均充,0,0,0,0,1,
116,406207001,4,时钟同步,0,0,0,0,1,
117,406210001,4,远程开机,0,0,0,0,1,
118,406211001,4,远程关机,0,0,0,0,1,
119,406212001,4,电池测试开启,0,0,0,0,1,
120,406213001,4,电池测试关闭,0,0,0,0,1,
121,406214001,4,自动控制,0,0,0,0,1,
122,406215001,4,手动控制,0,0,0,0,1,
123,406121001,3,设备系统时间,0,0,1800,0,1,
124,406122001,3,系统额定容量,0,0,1800,0,1,A
125,406123001,3,配置模块数量,0,0,1800,0,1,个
126,406124001,3,整流模块额定容量,0,0,1800,0,1,A
127,406101001,3,交流输入1相电压Ua,0,0,1800,1,1,V
128,406101002,3,交流输入2相电压Ua,0,0,1800,1,1,V
129,406102001,3,交流输入1相电压Ub,0,0,1800,1,1,V
130,406102002,3,交流输入2相电压Ub,0,0,1800,1,1,V
131,406103001,3,交流输入1相电压Uc,0,0,1800,1,1,V
132,406103002,3,交流输入2相电压Uc,0,0,1800,1,1,V
133,406107001,3,交流输入1相电流Ia,0,0,1800,0,1,A
134,406107002,3,交流输入2相电流Ia,0,0,1800,0,1,A
135,406108001,3,交流输入1相电流Ib,0,0,1800,0,1,A
136,406108002,3,交流输入2相电流Ib,0,0,1800,0,1,A
137,406109001,3,交流输入1相电流Ic,0,0,1800,0,1,A
138,406109002,3,交流输入2相电流Ic,0,0,1800,0,1,A
139,406110001,3,交流输入1频率,0,0,1800,0,1,Hz
140,406110002,3,交流输入2频率,0,0,1800,0,1,Hz
141,406111001,3,直流电压,0,0,1800,1,1,V
142,406112001,3,直流负载总电流,0,0,1800,1,1,A
143,406113001,3,整流模块1电流,0,0,1800,1,1,A
144,406113002,3,整流模块2电流,0,0,1800,1,1,A
145,406113003,3,整流模块3电流,0,0,1800,1,1,A
146,406113004,3,整流模块4电流,0,0,1800,1,1,A
147,406113005,3,整流模块5电流,0,0,1800,1,1,A
148,406113006,3,整流模块6电流,0,0,1800,1,1,A
149,406113007,3,整流模块7电流,0,0,1800,1,1,A
150,406113008,3,整流模块8电流,0,0,1800,1,1,A
151,406113009,3,整流模块9电流,0,0,1800,1,1,A
152,406113010,3,整流模块10电流,0,0,1800,1,1,A
153,406113011,3,整流模块11电流,0,0,1800,1,1,A
154,406113012,3,整流模块12电流,0,0,1800,1,1,A
155,406114001,3,整流模块1温度,0,0,1800,0,1,℃
156,406114002,3,整流模块2温度,0,0,1800,0,1,℃
157,406114003,3,整流模块3温度,0,0,1800,0,1,℃
158,406114004,3,整流模块4温度,0,0,1800,0,1,℃
159,406114005,3,整流模块5温度,0,0,1800,0,1,℃
160,406114006,3,整流模块6温度,0,0,1800,0,1,℃
161,406114007,3,整流模块7温度,0,0,1800,0,1,℃
162,406114008,3,整流模块8温度,0,0,1800,0,1,℃
163,406114009,3,整流模块9温度,0,0,1800,0,1,℃
164,406114010,3,整流模块10温度,0,0,1800,0,1,℃
165,406114011,3,整流模块11温度,0,0,1800,0,1,℃
166,406114012,3,整流模块12温度,0,0,1800,0,1,℃
167,406115001,3,电池组1电流,0,0,1800,1,1,A
168,406115002,3,电池组2电流,0,0,1800,1,1,A
169,406125001,3,电池组1温度,0,0,1800,0,1,℃
170,406125002,3,电池组2温度,0,0,1800,0,1,℃
171,406126001,3,蓄电池组数,0,0,1800,0,1,组
172,406127001,3,电池组1额定容量,0,0,1800,0,1,Ah
173,406127002,3,电池组2额定容量,0,0,1800,0,1,Ah
174,406128001,3,电池组额定总容量,0,0,1800,0,1,Ah
175,406129001,3,电池组实际总容量,0,0,1800,0,1,Ah
176,406135001,3,移动租户电流,0,0,1800,0,1,A
177,406136001,3,移动租户电量,0,0,1800,0,1,KW·h
178,406137001,3,联通租户电流,0,0,1800,0,1,A
179,406138001,3,联通租户电量,0,0,1800,0,1,KW·h
180,406139001,3,电信租户电流,0,0,1800,0,1,A
181,406140001,3,电信租户电量,0,0,1800,0,1,KW·h
182,406301001,5,电池充电限流设定值,0,0,0,0,1,A
183,406302001,5,温度补偿系数,0,0,0,0,1,mV/℃
184,406303001,5,浮充电压设定值,0,0,0,1,1,V
185,406305001,5,浮充电压高告警设定值,0,0,0,0,1,V
186,406306001,5,均充工作允许设定,0,0,0,0,1,
187,406310001,5,直流输出电压过低设定值,0,0,0,0,1,V
188,406311001,5,直流输出电压过高设定值,0,0,0,0,1,V
189,406313001,5,均充电流设定值,0,0,0,0,1,A
